,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-07-02 15:00:00,31.18,7824.4,0.0,0.0,0.0,0.1,0
2025-07-02 16:00:00,31.5,7970.23,0.0,0.0,0.0,0.1,0
2025-07-02 17:00:00,30.59,8134.48,0.0,0.0,0.0,0.1,0
2025-07-02 18:00:00,28.14,8271.27,0.0,0.0,0.0,0.1,0
2025-07-02 19:00:00,25.09,8402.29,0.0,0.0,0.0,0.1,0
2025-07-02 20:00:00,25.85,8245.08,0.0,0.0,0.0,0.1,0
2025-07-02 21:00:00,23.56,7801.61,0.0,0.0,0.0,0.1,0
2025-07-02 22:00:00,20.1,7497.46,0.0,0.0,0.0,0.1,0
2025-07-02 23:00:00,16.44,7106.72,0.0,0.0,0.0,0.1,0
2025-07-03 00:00:00,9.83,6525.52,0.0,0.0,0.0,0.1,0
2025-07-03 01:00:00,8.05,6146.81,0.0,0.0,0.0,0.1,0
2025-07-03 02:00:00,6.32,5934.0,0.0,0.0,0.0,0.1,0
2025-07-03 03:00:00,5.51,5901.05,-9.0,-9.0,0.0,0.5275,1
2025-07-03 04:00:00,5.97,5952.93,-8.89,-8.89,0.0,0.95,1
2025-07-03 05:00:00,7.12,6025.88,0.0,0.0,0.0,0.95,0
2025-07-03 06:00:00,8.65,6227.25,0.0,0.0,0.0,0.95,0
2025-07-03 07:00:00,8.98,6624.21,0.0,0.0,0.0,0.95,0
2025-07-03 08:00:00,9.74,7104.17,0.0,0.0,0.0,0.95,0
2025-07-03 09:00:00,11.47,7295.18,0.0,0.0,0.0,0.95,0
2025-07-03 10:00:00,12.49,7172.62,0.0,0.0,0.0,0.95,0
2025-07-03 11:00:00,14.41,7097.56,0.0,0.0,0.0,0.95,0
2025-07-03 12:00:00,17.74,7036.01,0.0,0.0,0.0,0.95,0
2025-07-03 13:00:00,19.81,6932.65,7.15,0.0,7.15,0.5737,0
2025-07-03 14:00:00,22.24,6797.08,9.0,0.0,9.0,0.1,0
