,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-08-04 15:00:00,55.01,8923.28,-9.0,-9.0,0.0,0.5275,1
2025-08-04 16:00:00,71.48,9180.99,0.0,0.0,0.0,0.5275,0
2025-08-04 17:00:00,68.69,9398.75,-8.89,-8.89,0.0,0.95,1
2025-08-04 18:00:00,89.74,9490.37,0.0,0.0,0.0,0.95,0
2025-08-04 19:00:00,141.71,9623.72,9.0,0.0,9.0,0.4763,0
2025-08-04 20:00:00,126.52,9599.11,7.15,0.0,7.15,0.1,0
2025-08-04 21:00:00,111.03,9486.89,0.0,0.0,0.0,0.1,0
2025-08-04 22:00:00,78.71,9149.26,0.0,0.0,0.0,0.1,0
2025-08-04 23:00:00,71.27,8763.45,0.0,0.0,0.0,0.1,0
2025-08-05 00:00:00,60.38,8408.46,0.0,0.0,0.0,0.1,0
2025-08-05 01:00:00,40.1,8266.79,-0.97,-0.97,0.0,0.1462,1
2025-08-05 02:00:00,43.09,8201.64,0.0,0.0,0.0,0.1462,0
2025-08-05 03:00:00,39.62,8261.06,-9.0,-9.0,0.0,0.5737,1
2025-08-05 04:00:00,41.11,8381.79,0.0,0.0,0.0,0.5737,0
2025-08-05 05:00:00,44.9,8506.25,9.0,0.0,9.0,0.1,0
2025-08-05 06:00:00,43.17,8622.39,0.0,0.0,0.0,0.1,0
2025-08-05 07:00:00,28.08,8752.78,0.0,0.0,0.0,0.1,0
2025-08-05 08:00:00,16.46,8736.54,0.0,0.0,0.0,0.1,0
2025-08-05 09:00:00,13.36,8696.41,-9.0,-9.0,0.0,0.5275,1
2025-08-05 10:00:00,15.31,8693.68,-8.89,-8.89,0.0,0.95,1
2025-08-05 11:00:00,18.26,8673.85,0.0,0.0,0.0,0.95,0
2025-08-05 12:00:00,25.31,8756.73,0.0,0.0,0.0,0.95,0
2025-08-05 13:00:00,36.99,8921.43,7.15,0.0,7.15,0.5737,0
2025-08-05 14:00:00,50.33,9010.58,9.0,0.0,9.0,0.1,0
