,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-06-05 15:00:00,74.38,8386.72,0.0,0.0,0.0,0.1,0
2025-06-05 16:00:00,70.02,8450.29,0.0,0.0,0.0,0.1,0
2025-06-05 17:00:00,65.97,8519.79,-8.89,-8.89,0.0,0.5225,1
2025-06-05 18:00:00,64.53,8528.69,-9.0,-9.0,0.0,0.95,1
2025-06-05 19:00:00,66.35,8496.22,0.0,0.0,0.0,0.95,0
2025-06-05 20:00:00,253.42,8261.57,7.15,0.0,7.15,0.5737,0
2025-06-05 21:00:00,355.88,7631.88,9.0,0.0,9.0,0.1,0
2025-06-05 22:00:00,18.21,6858.97,0.0,0.0,0.0,0.1,0
2025-06-05 23:00:00,12.78,6038.47,0.0,0.0,0.0,0.1,0
2025-06-06 00:00:00,8.73,5375.85,0.0,0.0,0.0,0.1,0
2025-06-06 01:00:00,8.97,5116.76,0.0,0.0,0.0,0.1,0
2025-06-06 02:00:00,8.0,5077.31,0.0,0.0,0.0,0.1,0
2025-06-06 03:00:00,7.22,5185.52,-8.89,-8.89,0.0,0.5225,1
2025-06-06 04:00:00,7.78,5315.3,0.0,0.0,0.0,0.5225,0
2025-06-06 05:00:00,6.92,5557.63,-9.0,-9.0,0.0,0.95,1
2025-06-06 06:00:00,8.37,6006.02,0.0,0.0,0.0,0.95,0
2025-06-06 07:00:00,12.94,6649.48,0.0,0.0,0.0,0.95,0
2025-06-06 08:00:00,18.48,7275.84,0.0,0.0,0.0,0.95,0
2025-06-06 09:00:00,20.96,7723.3,0.0,0.0,0.0,0.95,0
2025-06-06 10:00:00,21.64,7764.23,0.0,0.0,0.0,0.95,0
2025-06-06 11:00:00,29.23,7638.89,7.15,0.0,7.15,0.5737,0
2025-06-06 12:00:00,32.3,7424.53,9.0,0.0,9.0,0.1,0
2025-06-06 13:00:00,26.14,7153.17,0.0,0.0,0.0,0.1,0
2025-06-06 14:00:00,22.94,6895.42,0.0,0.0,0.0,0.1,0
