,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-06-14 15:00:00,32.71,7970.73,0.0,0.0,0.0,0.1,0
2025-06-14 16:00:00,28.43,8053.43,-8.89,-8.89,0.0,0.5225,1
2025-06-14 17:00:00,28.41,8223.81,-9.0,-9.0,0.0,0.95,1
2025-06-14 18:00:00,33.44,8379.06,0.0,0.0,0.0,0.95,0
2025-06-14 19:00:00,50.78,8572.17,0.0,0.0,0.0,0.95,0
2025-06-14 20:00:00,68.33,8779.38,9.0,0.0,9.0,0.4763,0
2025-06-14 21:00:00,68.09,8792.98,7.15,0.0,7.15,0.1,0
2025-06-14 22:00:00,41.52,8660.7,0.0,0.0,0.0,0.1,0
2025-06-14 23:00:00,26.88,8424.26,-9.0,-9.0,0.0,0.5275,1
2025-06-15 00:00:00,31.78,8146.91,-8.89,-8.89,0.0,0.95,1
2025-06-15 01:00:00,38.64,7913.23,7.15,0.0,7.15,0.5737,0
2025-06-15 02:00:00,43.05,7807.48,9.0,0.0,9.0,0.1,0
2025-06-15 03:00:00,38.49,7858.6,0.0,0.0,0.0,0.1,0
2025-06-15 04:00:00,38.06,7907.56,0.0,0.0,0.0,0.1,0
2025-06-15 05:00:00,37.93,7822.65,0.0,0.0,0.0,0.1,0
2025-06-15 06:00:00,28.83,7652.13,0.0,0.0,0.0,0.1,0
2025-06-15 07:00:00,24.44,7533.26,-8.89,-8.89,0.0,0.5225,1
2025-06-15 08:00:00,23.28,7603.62,-9.0,-9.0,0.0,0.95,1
2025-06-15 09:00:00,26.1,7685.34,0.0,0.0,0.0,0.95,0
2025-06-15 10:00:00,25.3,7789.41,0.0,0.0,0.0,0.95,0
2025-06-15 11:00:00,26.43,7906.1,0.0,0.0,0.0,0.95,0
2025-06-15 12:00:00,29.06,8034.09,0.0,0.0,0.0,0.95,0
2025-06-15 13:00:00,33.38,8103.26,7.15,0.0,7.15,0.5737,0
2025-06-15 14:00:00,38.55,8146.88,9.0,0.0,9.0,0.1,0
