,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-06-12 15:00:00,27.24,8629.08,0.0,0.0,0.0,0.1,0
2025-06-12 16:00:00,28.07,8621.72,0.0,0.0,0.0,0.1,0
2025-06-12 17:00:00,20.95,8496.87,0.0,0.0,0.0,0.1,0
2025-06-12 18:00:00,18.82,8218.16,0.0,0.0,0.0,0.1,0
2025-06-12 19:00:00,15.08,8077.8,0.0,0.0,0.0,0.1,0
2025-06-12 20:00:00,13.04,7981.71,0.0,0.0,0.0,0.1,0
2025-06-12 21:00:00,12.57,7813.27,0.0,0.0,0.0,0.1,0
2025-06-12 22:00:00,11.63,7582.41,0.0,0.0,0.0,0.1,0
2025-06-12 23:00:00,9.88,7221.63,0.0,0.0,0.0,0.1,0
2025-06-13 00:00:00,6.44,6972.99,0.0,0.0,0.0,0.1,0
2025-06-13 01:00:00,6.02,6830.12,-9.0,-9.0,0.0,0.5275,1
2025-06-13 02:00:00,6.33,6778.12,-8.89,-8.89,0.0,0.95,1
2025-06-13 03:00:00,6.98,6813.06,0.0,0.0,0.0,0.95,0
2025-06-13 04:00:00,7.93,6868.68,7.15,0.0,7.15,0.5737,0
2025-06-13 05:00:00,7.96,6873.64,9.0,0.0,9.0,0.1,0
2025-06-13 06:00:00,6.77,6966.51,-9.0,-9.0,0.0,0.5275,1
2025-06-13 07:00:00,6.91,7125.29,-8.89,-8.89,0.0,0.95,1
2025-06-13 08:00:00,196.1,7222.37,9.0,0.0,9.0,0.4763,0
2025-06-13 09:00:00,147.45,7241.15,7.15,0.0,7.15,0.1,0
2025-06-13 10:00:00,98.72,7202.22,-9.0,-9.0,0.0,0.5275,1
2025-06-13 11:00:00,119.92,7333.23,-0.97,-0.97,0.0,0.5737,1
2025-06-13 12:00:00,152.8,7521.05,9.0,0.0,9.0,0.1,0
2025-06-13 13:00:00,120.21,7571.4,0.0,0.0,0.0,0.1,0
2025-06-13 14:00:00,77.98,7514.42,0.0,0.0,0.0,0.1,0
