,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-07-06 15:00:00,33.33,8095.63,-9.0,-9.0,0.0,0.5275,1
2025-07-06 16:00:00,39.84,8236.51,-8.89,-8.89,0.0,0.95,1
2025-07-06 17:00:00,46.97,8461.65,0.0,0.0,0.0,0.95,0
2025-07-06 18:00:00,57.18,8679.2,0.0,0.0,0.0,0.95,0
2025-07-06 19:00:00,95.01,8978.58,0.0,0.0,0.0,0.95,0
2025-07-06 20:00:00,132.83,9327.92,7.15,0.0,7.15,0.5737,0
2025-07-06 21:00:00,140.23,9443.09,9.0,0.0,9.0,0.1,0
2025-07-06 22:00:00,115.88,9465.25,0.0,0.0,0.0,0.1,0
2025-07-06 23:00:00,91.45,9252.41,0.0,0.0,0.0,0.1,0
2025-07-07 00:00:00,74.57,9030.58,0.0,0.0,0.0,0.1,0
2025-07-07 01:00:00,75.89,8858.18,0.0,0.0,0.0,0.1,0
2025-07-07 02:00:00,72.95,8730.06,0.0,0.0,0.0,0.1,0
2025-07-07 03:00:00,67.78,8669.01,0.0,0.0,0.0,0.1,0
2025-07-07 04:00:00,68.01,8685.24,0.0,0.0,0.0,0.1,0
2025-07-07 05:00:00,72.76,8722.08,0.0,0.0,0.0,0.1,0
2025-07-07 06:00:00,53.75,8743.62,0.0,0.0,0.0,0.1,0
2025-07-07 07:00:00,30.3,8747.43,0.0,0.0,0.0,0.1,0
2025-07-07 08:00:00,23.88,8753.29,-9.0,-9.0,0.0,0.5275,1
2025-07-07 09:00:00,24.27,8793.56,-8.89,-8.89,0.0,0.95,1
2025-07-07 10:00:00,26.39,8807.31,0.0,0.0,0.0,0.95,0
2025-07-07 11:00:00,31.25,8831.54,0.0,0.0,0.0,0.95,0
2025-07-07 12:00:00,40.13,8881.62,0.0,0.0,0.0,0.95,0
2025-07-07 13:00:00,47.87,8929.16,7.15,0.0,7.15,0.5737,0
2025-07-07 14:00:00,52.9,8961.31,9.0,0.0,9.0,0.1,0
