,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-06-22 15:00:00,24.15,7930.07,-9.0,-9.0,0.0,0.5275,1
2025-06-22 16:00:00,31.03,8255.41,-8.89,-8.89,0.0,0.95,1
2025-06-22 17:00:00,42.47,8599.32,0.0,0.0,0.0,0.95,0
2025-06-22 18:00:00,55.71,8819.25,0.0,0.0,0.0,0.95,0
2025-06-22 19:00:00,76.3,9002.62,0.0,0.0,0.0,0.95,0
2025-06-22 20:00:00,96.19,9244.27,9.0,0.0,9.0,0.4763,0
2025-06-22 21:00:00,76.34,9192.45,7.15,0.0,7.15,0.1,0
2025-06-22 22:00:00,42.86,8856.7,0.0,0.0,0.0,0.1,0
2025-06-22 23:00:00,21.64,8312.0,0.0,0.0,0.0,0.1,0
2025-06-23 00:00:00,20.65,7778.39,0.0,0.0,0.0,0.1,0
2025-06-23 01:00:00,16.0,7355.23,0.0,0.0,0.0,0.1,0
2025-06-23 02:00:00,13.72,7097.35,-8.89,-8.89,0.0,0.5225,1
2025-06-23 03:00:00,13.2,7019.28,-9.0,-9.0,0.0,0.95,1
2025-06-23 04:00:00,14.15,6996.92,0.0,0.0,0.0,0.95,0
2025-06-23 05:00:00,15.35,6945.98,0.0,0.0,0.0,0.95,0
2025-06-23 06:00:00,14.2,6952.65,0.0,0.0,0.0,0.95,0
2025-06-23 07:00:00,16.06,7153.52,0.0,0.0,0.0,0.95,0
2025-06-23 08:00:00,17.43,7302.84,0.0,0.0,0.0,0.95,0
2025-06-23 09:00:00,18.38,7362.06,0.0,0.0,0.0,0.95,0
2025-06-23 10:00:00,19.16,7403.04,0.0,0.0,0.0,0.95,0
2025-06-23 11:00:00,22.28,7566.7,0.0,0.0,0.0,0.95,0
2025-06-23 12:00:00,24.62,7684.64,0.0,0.0,0.0,0.95,0
2025-06-23 13:00:00,25.4,7709.68,9.0,0.0,9.0,0.4763,0
2025-06-23 14:00:00,24.99,7705.07,7.15,0.0,7.15,0.1,0
