,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-06-11 15:00:00,28.2,7813.89,0.0,0.0,0.0,0.1,0
2025-06-11 16:00:00,26.27,7894.41,0.0,0.0,0.0,0.1,0
2025-06-11 17:00:00,20.58,7961.69,0.0,0.0,0.0,0.1,0
2025-06-11 18:00:00,14.18,7934.97,0.0,0.0,0.0,0.1,0
2025-06-11 19:00:00,13.62,7952.86,0.0,0.0,0.0,0.1,0
2025-06-11 20:00:00,13.68,7940.66,0.0,0.0,0.0,0.1,0
2025-06-11 21:00:00,12.44,7731.26,0.0,0.0,0.0,0.1,0
2025-06-11 22:00:00,11.37,7501.48,0.0,0.0,0.0,0.1,0
2025-06-11 23:00:00,10.43,7263.78,0.0,0.0,0.0,0.1,0
2025-06-12 00:00:00,7.36,7032.53,-9.0,-9.0,0.0,0.5275,1
2025-06-12 01:00:00,8.18,7098.25,-8.89,-8.89,0.0,0.95,1
2025-06-12 02:00:00,12.44,7253.6,0.0,0.0,0.0,0.95,0
2025-06-12 03:00:00,13.68,7389.31,0.0,0.0,0.0,0.95,0
2025-06-12 04:00:00,18.01,7541.7,0.0,0.0,0.0,0.95,0
2025-06-12 05:00:00,21.19,7636.86,0.0,0.0,0.0,0.95,0
2025-06-12 06:00:00,21.98,7885.14,0.0,0.0,0.0,0.95,0
2025-06-12 07:00:00,23.44,8283.38,7.15,0.0,7.15,0.5737,0
2025-06-12 08:00:00,31.4,8523.18,9.0,0.0,9.0,0.1,0
2025-06-12 09:00:00,22.45,8605.82,0.0,0.0,0.0,0.1,0
2025-06-12 10:00:00,18.09,8545.12,0.0,0.0,0.0,0.1,0
2025-06-12 11:00:00,17.53,8455.24,0.0,0.0,0.0,0.1,0
2025-06-12 12:00:00,18.39,8358.3,0.0,0.0,0.0,0.1,0
2025-06-12 13:00:00,18.54,8204.03,0.0,0.0,0.0,0.1,0
2025-06-12 14:00:00,18.11,7988.55,0.0,0.0,0.0,0.1,0
