,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-05-26 15:00:00,18.68,5637.86,0.0,0.0,0.0,0.1,0
2025-05-26 16:00:00,19.53,5890.73,0.0,0.0,0.0,0.1,0
2025-05-26 17:00:00,18.34,6163.84,0.0,0.0,0.0,0.1,0
2025-05-26 18:00:00,15.38,6207.62,0.0,0.0,0.0,0.1,0
2025-05-26 19:00:00,13.07,6253.56,0.0,0.0,0.0,0.1,0
2025-05-26 20:00:00,12.38,6186.08,0.0,0.0,0.0,0.1,0
2025-05-26 21:00:00,10.59,6000.92,0.0,0.0,0.0,0.1,0
2025-05-26 22:00:00,8.68,5792.21,0.0,0.0,0.0,0.1,0
2025-05-26 23:00:00,6.41,5646.25,-8.89,-8.89,0.0,0.5225,1
2025-05-27 00:00:00,6.01,5683.98,-9.0,-9.0,0.0,0.95,1
2025-05-27 01:00:00,8.7,5946.28,0.0,0.0,0.0,0.95,0
2025-05-27 02:00:00,11.07,6037.78,9.0,0.0,9.0,0.4763,0
2025-05-27 03:00:00,11.02,5970.29,7.15,0.0,7.15,0.1,0
2025-05-27 04:00:00,9.88,5877.03,0.0,0.0,0.0,0.1,0
2025-05-27 05:00:00,10.13,5874.76,0.0,0.0,0.0,0.1,0
2025-05-27 06:00:00,10.04,6066.17,0.0,0.0,0.0,0.1,0
2025-05-27 07:00:00,9.21,6366.52,-8.89,-8.89,0.0,0.5225,1
2025-05-27 08:00:00,8.69,6572.02,-9.0,-9.0,0.0,0.95,1
2025-05-27 09:00:00,9.67,6756.63,0.0,0.0,0.0,0.95,0
2025-05-27 10:00:00,11.02,7062.25,0.0,0.0,0.0,0.95,0
2025-05-27 11:00:00,16.55,7410.56,0.0,0.0,0.0,0.95,0
2025-05-27 12:00:00,23.48,7613.7,0.0,0.0,0.0,0.95,0
2025-05-27 13:00:00,30.11,7734.85,7.15,0.0,7.15,0.5737,0
2025-05-27 14:00:00,34.6,7785.03,9.0,0.0,9.0,0.1,0
