,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-07-22 15:00:00,29.16,8923.69,-9.0,-9.0,0.0,0.5275,1
2025-07-22 16:00:00,76.92,9102.13,-8.89,-8.89,0.0,0.95,1
2025-07-22 17:00:00,106.4,9296.98,0.0,0.0,0.0,0.95,0
2025-07-22 18:00:00,112.91,9381.31,0.0,0.0,0.0,0.95,0
2025-07-22 19:00:00,104.46,9454.68,0.0,0.0,0.0,0.95,0
2025-07-22 20:00:00,125.09,9547.64,9.0,0.0,9.0,0.4763,0
2025-07-22 21:00:00,116.8,9634.46,7.15,0.0,7.15,0.1,0
2025-07-22 22:00:00,111.12,9617.65,0.0,0.0,0.0,0.1,0
2025-07-22 23:00:00,99.01,9374.66,0.0,0.0,0.0,0.1,0
2025-07-23 00:00:00,66.59,9122.91,0.0,0.0,0.0,0.1,0
2025-07-23 01:00:00,69.45,8992.54,0.0,0.0,0.0,0.1,0
2025-07-23 02:00:00,68.21,8915.64,0.0,0.0,0.0,0.1,0
2025-07-23 03:00:00,63.86,8868.13,-0.97,-0.97,0.0,0.1462,1
2025-07-23 04:00:00,63.8,8861.29,-9.0,-9.0,0.0,0.5737,1
2025-07-23 05:00:00,73.72,8892.14,9.0,0.0,9.0,0.1,0
2025-07-23 06:00:00,58.19,8896.89,0.0,0.0,0.0,0.1,0
2025-07-23 07:00:00,28.19,8774.71,0.0,0.0,0.0,0.1,0
2025-07-23 08:00:00,18.66,8592.81,0.0,0.0,0.0,0.1,0
2025-07-23 09:00:00,16.04,8456.53,-9.0,-9.0,0.0,0.5275,1
2025-07-23 10:00:00,16.78,8317.45,-8.89,-8.89,0.0,0.95,1
2025-07-23 11:00:00,22.23,8247.92,0.0,0.0,0.0,0.95,0
2025-07-23 12:00:00,27.47,8277.95,0.0,0.0,0.0,0.95,0
2025-07-23 13:00:00,32.76,8335.98,7.15,0.0,7.15,0.5737,0
2025-07-23 14:00:00,37.59,8394.93,9.0,0.0,9.0,0.1,0
