,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-05-18 20:00:00,12.84,9305.0,0.0,0.0,0.0,0.1,0
2025-05-18 21:00:00,11.42,9296.0,0.0,0.0,0.0,0.1,0
2025-05-18 22:00:00,9.5,9224.0,0.0,0.0,0.0,0.1,0
2025-05-18 23:00:00,8.39,8984.0,-9.0,-9.0,0.0,0.5275,1
2025-05-19 00:00:00,9.4,8817.89,-8.89,-8.89,0.0,0.95,1
2025-05-19 01:00:00,10.43,8694.0,0.0,0.0,0.0,0.95,0
2025-05-19 02:00:00,12.04,8636.0,0.0,0.0,0.0,0.95,0
2025-05-19 03:00:00,21.46,7738.15,0.0,0.0,0.0,0.95,0
2025-05-19 04:00:00,25.68,7789.58,0.0,0.0,0.0,0.95,0
2025-05-19 05:00:00,30.68,7747.63,7.15,0.0,7.15,0.5737,0
2025-05-19 06:00:00,32.45,7673.9,9.0,0.0,9.0,0.1,0
2025-05-19 07:00:00,30.0,7634.7,0.0,0.0,0.0,0.1,0
2025-05-19 08:00:00,26.25,7595.05,0.0,0.0,0.0,0.1,0
2025-05-19 09:00:00,21.11,7510.93,0.0,0.0,0.0,0.1,0
2025-05-19 10:00:00,16.66,7341.99,0.0,0.0,0.0,0.1,0
2025-05-19 11:00:00,13.47,7151.05,0.0,0.0,0.0,0.1,0
2025-05-19 12:00:00,11.48,6975.16,0.0,0.0,0.0,0.1,0
2025-05-19 13:00:00,10.41,6818.09,0.0,0.0,0.0,0.1,0
2025-05-19 14:00:00,9.95,6688.36,0.0,0.0,0.0,0.1,0
2025-05-19 15:00:00,9.73,6594.28,-9.0,-9.0,0.0,0.5275,1
2025-05-19 16:00:00,9.95,6617.56,-8.89,-8.89,0.0,0.95,1
2025-05-19 17:00:00,10.42,6738.88,0.0,0.0,0.0,0.95,0
2025-05-19 18:00:00,10.6,6759.78,0.0,0.0,0.0,0.95,0
2025-05-19 19:00:00,12.83,6749.11,9.0,0.0,9.0,0.4763,0
2025-05-19 20:00:00,11.88,6655.89,7.15,0.0,7.15,0.1,0
2025-05-19 21:00:00,10.41,6365.84,0.0,0.0,0.0,0.1,0
2025-05-19 22:00:00,8.95,5973.97,0.0,0.0,0.0,0.1,0
2025-05-19 23:00:00,7.77,5678.35,0.0,0.0,0.0,0.1,0
2025-05-20 00:00:00,7.27,5498.48,0.0,0.0,0.0,0.1,0
2025-05-20 01:00:00,7.15,5428.59,0.0,0.0,0.0,0.1,0
2025-05-20 02:00:00,6.87,5437.77,0.0,0.0,0.0,0.1,0
