,pool_price ($/MWh),Grid Power Flow (MW),Battery Output (MW),Charging Power (MW),Discharging Power (MW),State-of-charge (SOC),Charge Status
2025-07-08 15:00:00,24.44,7681.61,0.0,0.0,0.0,0.1,0
2025-07-08 16:00:00,25.64,7652.19,0.0,0.0,0.0,0.1,0
2025-07-08 17:00:00,26.51,7652.26,0.0,0.0,0.0,0.1,0
2025-07-08 18:00:00,26.3,7519.72,0.0,0.0,0.0,0.1,0
2025-07-08 19:00:00,25.46,7647.92,0.0,0.0,0.0,0.1,0
2025-07-08 20:00:00,25.77,7632.79,0.0,0.0,0.0,0.1,0
2025-07-08 21:00:00,25.2,7264.91,0.0,0.0,0.0,0.1,0
2025-07-08 22:00:00,22.82,6825.32,0.0,0.0,0.0,0.1,1
2025-07-08 23:00:00,17.54,6255.8,0.0,0.0,0.0,0.1,0
2025-07-09 00:00:00,9.2,5908.49,0.0,0.0,0.0,0.1,0
2025-07-09 01:00:00,7.73,5641.37,0.0,0.0,0.0,0.1,0
2025-07-09 02:00:00,6.54,5505.8,0.0,0.0,0.0,0.1,0
2025-07-09 03:00:00,5.41,5493.51,-8.89,-8.89,0.0,0.5225,1
2025-07-09 04:00:00,5.07,5605.22,-9.0,-9.0,0.0,0.95,1
2025-07-09 05:00:00,5.89,5826.69,0.0,0.0,0.0,0.95,0
2025-07-09 06:00:00,7.11,6152.43,0.0,0.0,0.0,0.95,0
2025-07-09 07:00:00,8.38,6798.6,0.0,0.0,0.0,0.95,0
2025-07-09 08:00:00,9.47,7301.15,0.0,0.0,0.0,0.95,0
2025-07-09 09:00:00,10.97,7793.74,0.0,0.0,0.0,0.95,0
2025-07-09 10:00:00,13.5,7875.05,0.0,0.0,0.0,0.95,0
2025-07-09 11:00:00,14.08,7645.77,0.0,0.0,0.0,0.95,0
2025-07-09 12:00:00,15.68,7449.49,0.0,0.0,0.0,0.95,0
2025-07-09 13:00:00,19.37,7343.9,7.15,0.0,7.15,0.5737,0
2025-07-09 14:00:00,22.76,7205.43,9.0,0.0,9.0,0.1,0
