datetime_,pool_price,forecast_pool_price,rolling_30day_avg_price,alberta_internal_load,forecast_alberta_internal_load,solar_generation,wind_generation,temp_calgary,temp_edmonton,temp_fortmc
2024-06-01 00:00:00,30.83,24.3,35.38,8703,8662,0.0,1017.4027847847674,9.9,4.1,5.9
2024-06-01 01:00:00,20.23,23.25,35.36,8724,8625,0.0,1294.3190268467283,6.5,5.1,5.4
2024-06-01 02:00:00,13.56,18.02,35.34,8657,8649,0.0,1678.9652640716236,5.9,5.7,5.1
2024-06-01 03:00:00,10.53,11.0,35.32,8634,8632,0.0,1959.9307834220597,3.4,5.6,5.4
2024-06-01 04:00:00,12.43,10.09,35.31,8606,8632,0.0,1713.4194084483552,4.2,4.7,4.0
2024-06-01 05:00:00,17.28,15.91,35.3,8556,8541,8.830955419441063,1405.417808941313,3.5,4.9,3.1
2024-06-01 06:00:00,20.34,21.9,35.3,8643,8599,280.06792877935703,1132.5856939209916,6.5,8.0,2.7
2024-06-01 07:00:00,21.92,21.96,35.28,8883,8829,852.7451061074767,719.8184205915779,9.9,11.1,2.2
2024-06-01 08:00:00,22.15,22.24,35.27,9092,9112,1167.8810258817011,333.3944870865345,11.9,12.9,3.0
2024-06-01 09:00:00,21.46,22.62,35.27,9268,9262,1269.2994830187165,322.96334658674067,12.6,14.9,4.1
2024-06-01 10:00:00,19.21,19.68,35.26,9365,9370,1348.018761979441,414.3923691432509,15.0,16.7,4.7
2024-06-01 11:00:00,16.95,17.68,35.27,9411,9406,1320.015785090377,661.9098612882486,16.0,17.8,5.2
2024-06-01 12:00:00,14.1,9.15,35.27,9450,9444,1241.3036587637662,833.7501215453115,16.9,18.0,6.0
2024-06-01 13:00:00,21.52,23.36,35.28,9474,9443,1186.1185255800683,789.0843737665813,16.1,18.6,6.6
2024-06-01 14:00:00,22.23,22.27,35.29,9397,9464,1012.1363437514171,762.3939337820435,17.1,19.7,6.8
2024-06-01 15:00:00,22.75,23.2,35.3,9404,9382,947.1625142657756,696.9232280721433,16.8,19.5,7.7
2024-06-01 16:00:00,22.54,22.45,35.29,9456,9435,830.7860733255412,814.8325309497325,16.9,19.4,8.0
2024-06-01 17:00:00,26.0,22.15,35.3,9516,9443,573.3253393060465,939.588702860723,17.3,19.7,7.8
2024-06-01 18:00:00,23.98,26.83,35.3,9497,9455,417.3320759811335,1274.7472661554027,17.2,19.3,8.0
2024-06-01 19:00:00,33.46,21.39,35.32,9419,9398,304.5786082974407,1228.729145857162,15.7,18.3,7.3
2024-06-01 20:00:00,33.38,22.55,35.32,9379,9348,148.8984135992825,1325.6386742393424,15.3,17.3,6.6
2024-06-01 21:00:00,36.24,35.52,35.32,9349,9317,7.884777622355354,1359.9279161526802,14.3,15.6,6.2
2024-06-01 22:00:00,32.59,39.98,35.31,9346,9324,0.2202777777777777,1435.9912351137525,13.3,15.6,5.9
2024-06-01 23:00:00,22.84,25.26,35.25,9090,9156,0.5798332999812232,1713.8778515650497,11.8,13.2,5.7
2024-06-02 00:00:00,25.85,24.31,35.23,8841,8920,0.0,1680.00403377415,9.8,11.8,5.3
2024-06-02 01:00:00,17.58,22.35,35.2,8664,8721,0.0,1958.018490703292,8.8,6.5,4.6
2024-06-02 02:00:00,15.96,14.23,35.17,8591,8589,0.0,1923.1471695498292,8.8,4.5,3.9
2024-06-02 03:00:00,13.34,14.23,35.14,8579,8555,0.0,1968.111105173561,8.5,3.7,3.4
2024-06-02 04:00:00,17.2,14.23,35.11,8559,8556,0.5181666555338436,1672.24511201486,8.6,2.8,3.5
2024-06-02 05:00:00,21.73,22.23,35.08,8499,8492,8.555055419703324,1302.4935098788392,7.2,3.7,3.6
2024-06-02 06:00:00,21.94,22.51,34.97,8479,8499,242.23500742609303,1028.3600599366964,8.0,7.5,4.4
2024-06-02 07:00:00,20.25,20.47,34.89,8614,8599,803.4674660483499,732.0607996068853,10.7,9.8,5.4
2024-06-02 08:00:00,18.89,15.65,34.86,8828,8850,1125.2224750110177,556.0289208705889,12.8,12.2,5.7
2024-06-02 09:00:00,21.07,21.13,34.84,9005,9031,1223.2708324758212,481.9685186598781,14.1,13.2,6.4
2024-06-02 10:00:00,31.51,35.83,34.84,9134,9170,1373.9012007878223,469.5680194580762,15.0,14.6,7.3
2024-06-02 11:00:00,36.14,35.05,34.84,9205,9237,1376.31760661708,430.2016161019603,16.3,15.2,8.1
2024-06-02 12:00:00,37.32,41.14,34.85,9341,9247,1315.6082378762464,739.0179949024362,15.7,15.9,9.3
2024-06-02 13:00:00,37.03,24.13,34.84,9421,9373,1219.7154961512151,952.408827214775,16.4,19.0,9.6
2024-06-02 14:00:00,38.01,37.96,34.85,9403,9402,1190.57406335935,844.9732407486315,17.5,19.5,11.9
2024-06-02 15:00:00,39.0,37.6,34.85,9500,9426,1174.102953153683,701.7584193127271,18.9,20.7,12.3
2024-06-02 16:00:00,39.42,39.97,34.85,9581,9575,1135.629110227012,729.9265005631082,18.4,20.2,13.3
2024-06-02 17:00:00,42.84,38.67,34.86,9709,9670,999.235542195224,901.3272210826436,18.6,19.5,13.3
2024-06-02 18:00:00,65.46,40.61,34.88,9659,9680,706.4104209234317,918.4363984033384,18.3,18.8,12.9
2024-06-02 19:00:00,85.3,74.21,34.91,9585,9592,385.0455744669504,953.9878351228518,17.9,19.0,12.2
2024-06-02 20:00:00,80.17,81.25,34.96,9461,9505,91.65119462632472,1152.1108612474302,16.8,15.5,11.7
2024-06-02 21:00:00,42.41,56.95,34.97,9481,9384,2.7895554958780604,1565.5012703075674,15.7,10.9,9.7
2024-06-02 22:00:00,36.86,37.01,34.97,9430,9405,1.062666647500462,1953.7697840973733,16.4,13.3,9.0
2024-06-02 23:00:00,28.32,33.71,34.97,9222,9181,0.3522222188446257,2200.6575572435227,13.5,13.9,8.5
2024-06-03 00:00:00,30.45,32.61,34.98,8928,9012,0.0202777777777777,2079.4217461068347,11.1,13.6,7.7
2024-06-03 01:00:00,24.4,21.47,34.97,8737,8756,0.0,2046.2440366027336,11.8,13.5,7.9
2024-06-03 02:00:00,19.54,16.38,34.95,8641,8654,0.0,2032.237187589647,10.4,13.1,7.6
2024-06-03 03:00:00,19.5,18.97,34.93,8650,8633,0.0,2008.5915089461537,11.1,12.3,7.4
2024-06-03 04:00:00,19.97,19.79,34.91,8693,8654,0.0,1984.2502405266464,11.7,11.9,6.8
2024-06-03 05:00:00,28.24,23.55,34.88,8784,8753,1.899222199353907,1931.4202211696904,10.3,12.1,7.0
2024-06-03 06:00:00,35.72,35.0,34.88,9139,9052,182.55312091365457,1839.1759432518647,11.9,12.7,7.5
2024-06-03 07:00:00,45.14,38.88,34.9,9612,9534,403.5869387404621,1618.785551011289,12.9,13.2,7.2
2024-06-03 08:00:00,40.32,75.94,34.92,9772,9837,658.9161561055813,1428.5371564799464,14.9,12.2,7.5
2024-06-03 09:00:00,36.19,39.22,34.92,9965,9931,873.5974309640792,1688.401748407566,16.0,10.6,8.8
2024-06-03 10:00:00,20.1,19.52,34.9,10097,10114,1005.6182601330844,1903.1581385316283,16.5,10.9,9.2
2024-06-03 11:00:00,22.91,16.37,34.88,10214,10167,1055.255591518614,1860.7666785752608,17.6,11.9,11.3
2024-06-03 12:00:00,18.09,19.79,34.85,10222,10221,1119.1091488555403,1993.294334844384,17.3,11.7,13.3
2024-06-03 13:00:00,35.83,36.8,34.85,10296,10262,1080.0067620404066,2060.925043518179,17.7,11.4,15.4
2024-06-03 14:00:00,29.68,37.04,34.8,10305,10270,1077.3520374643638,2368.9544968506034,19.2,12.5,17.0
2024-06-03 15:00:00,36.52,36.11,34.79,10307,10349,927.6790956812516,2472.333072841532,18.0,11.9,18.0
2024-06-03 16:00:00,37.22,36.07,34.79,10255,10282,668.9215439824926,2536.0642566086435,13.3,12.9,17.8
2024-06-03 17:00:00,36.74,37.43,34.8,10154,10190,510.0543253262838,2567.778811726065,14.1,13.1,18.6
2024-06-03 18:00:00,21.18,33.76,34.78,10023,9965,365.6777719124945,2672.667269693582,11.7,13.7,17.3
2024-06-03 19:00:00,11.55,12.65,34.74,9894,9948,216.5046068512731,2879.526571862108,10.9,13.7,17.2
2024-06-03 20:00:00,10.99,9.9,34.73,9778,9763,51.08461037105984,2892.154162825876,11.7,12.9,16.2
2024-06-03 21:00:00,11.6,11.25,34.71,9612,9648,1.2710555492507083,2909.5662232862246,11.4,11.5,
2024-06-03 22:00:00,10.91,11.08,34.71,9414,9516,0.0,3012.265046285589,10.6,11.2,13.1
2024-06-03 23:00:00,9.05,8.18,34.7,9075,9142,0.2093888884451654,2910.837783062193,11.5,11.0,12.1
2024-06-04 00:00:00,0.0,0.0,34.68,8863,8875,0.0,2997.649784963727,10.6,10.1,10.6
2024-06-04 01:00:00,0.0,0.0,34.66,8764,8774,0.0,3130.412202683008,9.5,10.2,9.6
2024-06-04 02:00:00,0.0,0.0,34.64,8692,8728,0.0,3225.887468630208,8.4,10.4,8.6
2024-06-04 03:00:00,0.0,0.0,34.63,8722,8679,0.0,3203.676980453068,9.6,10.3,8.0
2024-06-04 04:00:00,0.0,0.0,34.61,8834,8715,0.0,3175.762266377078,7.4,10.1,7.6
2024-06-04 05:00:00,0.0,0.0,34.58,8915,8874,4.804111063629388,3119.2792914719053,5.2,9.9,7.9
2024-06-04 06:00:00,0.0,0.0,34.56,9254,9139,245.18871864596173,2908.751154656849,9.6,10.1,8.8
2024-06-04 07:00:00,1.11,0.0,34.54,9646,9613,684.6083219428691,2800.351645120134,12.3,10.2,9.3
2024-06-04 08:00:00,0.73,0.0,34.51,9724,9839,738.1481528436641,2133.7434259663028,13.7,10.8,10.4
2024-06-04 09:00:00,4.92,21.02,34.48,9883,9825,946.4464263936214,2242.4479624373384,14.9,12.1,11.2
2024-06-04 10:00:00,0.0,0.0,34.44,9996,10023,1171.6588263217773,2585.491761157728,15.4,14.2,11.3
2024-06-04 11:00:00,0.12,0.0,34.41,10043,10039,1171.1838812728226,2570.9482664680645,16.4,15.7,10.7
2024-06-04 12:00:00,3.93,0.0,34.37,10068,10057,1107.1683791482617,2559.3674082440803,17.3,17.7,10.8
2024-06-04 13:00:00,0.0,0.0,34.33,10104,10070,1242.006711697115,2532.2807691855896,17.9,17.3,10.8
2024-06-04 14:00:00,7.69,0.0,34.28,10076,10095,1215.4142622843715,2432.1586474807227,17.6,14.7,11.0
2024-06-04 15:00:00,16.0,18.67,34.21,10100,10083,1247.6819897331463,2409.193510237171,18.6,18.1,11.3
2024-06-04 16:00:00,15.54,16.23,33.83,10082,10112,1217.059259717411,2341.419239129598,17.6,19.1,11.5
2024-06-04 17:00:00,17.88,13.94,33.55,9965,9995,1122.4295946517586,2179.015222745128,16.8,17.9,11.3
2024-06-04 18:00:00,16.57,17.38,33.41,9887,9814,1028.803378472262,2298.7524597979627,16.5,16.1,10.9
2024-06-04 19:00:00,14.16,16.49,33.24,9809,9840,709.6232676915163,2378.121156438589,15.5,15.1,10.2
2024-06-04 20:00:00,20.13,17.04,33.15,9618,9698,224.04407445795005,2301.430114543703,13.3,10.5,9.7
2024-06-04 21:00:00,61.08,29.57,33.11,9415,9478,9.41627763568941,1929.162309415804,10.9,9.3,9.2
2024-06-04 22:00:00,44.23,151.22,33.12,9228,9286,0.0,1919.4449680834512,10.0,9.1,9.0
2024-06-04 23:00:00,17.77,21.77,33.1,9019,9018,0.0,2157.728170603249,10.0,9.5,8.8
2024-06-05 00:00:00,2.44,7.67,33.06,8856,8810,0.0,2662.3185693078817,9.6,8.3,8.7
2024-06-05 01:00:00,0.0,0.0,33.01,8736,8736,0.0,2786.587227269278,10.2,10.0,8.6
2024-06-05 02:00:00,0.0,0.0,32.94,8644,8673,0.0,2827.242447771496,9.6,9.4,8.4
2024-06-05 03:00:00,0.0,0.0,32.82,8617,8623,0.0,2882.454169591268,8.0,9.3,8.4
2024-06-05 04:00:00,0.0,0.0,32.77,8689,8635,0.0,2947.401684188313,8.0,8.6,8.1
2024-06-05 05:00:00,0.0,0.0,32.73,8782,8752,7.8643332834210655,2960.530247451464,8.2,9.0,8.1
2024-06-05 06:00:00,0.0,1.87,32.68,9094,8993,196.0683304793636,2918.3954774422614,10.2,9.6,8.3
2024-06-05 07:00:00,1.28,6.36,32.63,9512,9490,710.9828808775378,2799.614575152265,11.7,11.4,8.6
2024-06-05 08:00:00,0.0,1.87,32.58,9677,9710,1049.684548314876,2587.883622991029,13.3,12.8,9.3
2024-06-05 09:00:00,0.0,0.0,32.54,9789,9767,1194.347868112276,2558.716538930254,14.4,13.8,9.6
2024-06-05 10:00:00,0.0,0.0,32.51,9880,9900,1270.407424636152,2521.9616542341973,15.0,15.4,9.3
2024-06-05 11:00:00,4.08,3.58,32.49,9930,9942,1287.68164816262,2479.630519054466,15.5,16.8,10.0
2024-06-05 12:00:00,7.39,5.12,32.47,9940,9945,1281.2555351068906,2408.8207143591508,16.6,17.9,10.5
2024-06-05 13:00:00,10.09,9.99,32.45,9995,9983,1252.3140930239524,2478.752952703105,17.3,17.7,11.5
2024-06-05 14:00:00,18.63,11.54,32.43,9995,10016,1254.630036946055,2488.885674077074,18.1,18.4,12.2
2024-06-05 15:00:00,18.46,18.76,32.41,9950,9979,1266.690815683537,2441.819862310605,18.6,18.0,12.5
2024-06-05 16:00:00,18.35,10.85,32.38,10055,9983,1232.4713152690397,2381.3398183909558,18.6,18.7,12.8
2024-06-05 17:00:00,24.39,19.07,32.37,10090,10053,1215.0099908398588,2318.1123467201905,18.4,17.7,13.1
2024-06-05 18:00:00,22.45,17.82,32.37,9913,9931,1021.6879885351658,2294.2514420955717,18.2,17.9,13.7
2024-06-05 19:00:00,23.71,16.77,32.37,9788,9799,693.936879362497,2237.066047918358,17.5,16.9,13.3
2024-06-05 20:00:00,34.82,18.81,32.39,9704,9618,250.1353014476597,2373.8997591541874,16.2,15.5,12.5
2024-06-05 21:00:00,34.21,36.89,32.4,9597,9631,8.283944348618387,2592.707676375111,14.4,12.4,11.4
2024-06-05 22:00:00,23.69,33.91,32.4,9475,9500,0.0,2808.868781161838,13.1,10.4,10.9
2024-06-05 23:00:00,28.09,27.62,32.41,9174,9229,0.0,2790.8278293545377,11.8,9.1,9.9
2024-06-06 00:00:00,33.99,35.53,32.43,8893,8963,2.27344431022803,2572.708405815164,7.7,9.0,9.2
2024-06-06 01:00:00,31.08,34.4,32.45,8747,8769,2.3999998569488525,2375.483727738075,8.9,6.9,9.2
2024-06-06 02:00:00,23.15,17.11,32.46,8669,8682,0.0599999964237213,1989.4996802789512,5.9,7.3,9.5
2024-06-06 03:00:00,25.63,28.98,32.48,8672,8657,0.2601666566398408,1987.331957944201,5.4,6.3,9.6
2024-06-06 04:00:00,31.95,31.49,32.5,8675,8683,0.0,1850.8639990654588,3.3,3.5,9.5
2024-06-06 05:00:00,37.59,36.54,32.53,8725,8685,11.654555440959005,1522.6796160897447,5.0,4.2,9.6
2024-06-06 06:00:00,40.11,130.55,32.57,9004,8969,311.21155065289804,1253.4577159027672,6.6,8.6,9.8
2024-06-06 07:00:00,39.73,61.91,32.59,9362,9339,871.6025913430087,999.201484729093,10.5,11.4,9.9
2024-06-06 08:00:00,38.48,39.24,32.62,9600,9608,1223.7978741490178,1008.4273687732012,12.8,13.2,10.4
2024-06-06 09:00:00,37.14,38.1,32.65,9693,9720,1357.9378210458656,1039.122802497492,13.7,14.6,10.8
2024-06-06 10:00:00,37.02,38.71,32.67,9693,9787,1463.5595246750115,1075.301633469334,15.4,15.9,11.3
2024-06-06 11:00:00,38.08,37.77,32.69,9746,9736,1495.835796582831,1132.7143015071415,16.9,17.0,11.6
2024-06-06 12:00:00,38.03,38.51,32.71,9746,9747,1493.7637600993448,1205.942907995892,17.9,17.2,12.6
2024-06-06 13:00:00,37.73,38.34,32.73,9802,9787,1489.1690850807893,1299.1893756022512,18.1,18.7,11.5
2024-06-06 14:00:00,34.86,37.73,32.74,9788,9815,1485.0421292682488,1474.3713992994071,19.1,18.7,12.3
2024-06-06 15:00:00,32.85,34.24,32.75,9883,9821,1465.8666879802445,1537.922366028598,21.1,19.4,13.1
2024-06-06 16:00:00,32.73,28.42,32.76,10003,9940,1398.1793140219318,1610.4716678154552,21.6,19.2,12.6
2024-06-06 17:00:00,32.7,35.13,32.7,10053,10006,1317.8608129493396,1666.4207341328554,20.1,18.6,12.1
2024-06-06 18:00:00,36.57,34.95,32.72,9920,9922,1027.862220809195,1598.4760735387645,18.2,18.1,12.0
2024-06-06 19:00:00,57.7,39.14,32.77,9891,9849,378.627715814809,1685.7367271373296,17.1,16.3,11.0
2024-06-06 20:00:00,45.72,45.31,32.8,9795,9766,88.26590722072456,1627.3912647666202,16.0,16.2,9.9
2024-06-06 21:00:00,42.71,44.35,32.83,9630,9694,3.819388862136337,1590.011385557072,14.9,13.1,9.0
2024-06-06 22:00:00,51.79,43.96,32.87,9501,9521,2.299999952316284,1382.7074732298074,12.7,9.1,8.4
2024-06-06 23:00:00,119.37,73.23,33.02,9199,9275,2.019999964800146,1105.9383144765266,12.9,6.8,8.1
2024-06-07 00:00:00,40.07,41.39,33.07,8969,8983,0.0507222227255503,1331.7986095413482,12.0,6.5,7.4
2024-06-07 01:00:00,34.96,37.9,33.1,8879,8835,0.0,1638.2718504049672,11.3,7.9,6.3
2024-06-07 02:00:00,30.09,31.21,33.14,8782,8838,0.0,1787.150880982284,9.2,8.6,4.8
2024-06-07 03:00:00,26.62,19.58,33.17,8744,8767,0.0,1772.6263669403477,7.8,7.7,3.9
2024-06-07 04:00:00,25.53,31.96,33.19,8731,8748,0.0,1834.728469521693,8.3,8.6,3.3
2024-06-07 05:00:00,20.89,18.78,33.21,8819,8772,8.373722097989583,1947.9184922764784,8.9,8.0,2.1
2024-06-07 06:00:00,34.65,36.56,33.24,9164,9041,241.24979056033823,1837.658118416816,9.4,9.3,0.7
2024-06-07 07:00:00,44.19,38.19,33.28,9533,9548,500.3543145214352,1498.265341689243,10.4,10.7,0.3
2024-06-07 08:00:00,38.32,39.95,33.31,9749,9691,776.4621692605814,1336.4887364367146,12.2,13.1,0.3
2024-06-07 09:00:00,32.48,21.92,33.33,9825,9876,1088.3028641779556,1232.9684439648688,13.2,14.2,0.3
2024-06-07 10:00:00,36.07,36.19,33.36,9932,9911,1322.7201778292656,1121.7715533102553,13.8,15.8,0.6
2024-06-07 11:00:00,35.97,36.07,33.38,9976,9985,1417.300010029475,1063.884371289586,14.9,17.5,1.0
2024-06-07 12:00:00,36.95,36.54,33.41,10042,10027,1394.100402554638,1133.1762591263157,16.1,17.2,1.6
2024-06-07 13:00:00,36.74,38.3,33.42,10097,10068,1369.6996553882957,1207.8398681546337,17.1,17.8,2.3
2024-06-07 14:00:00,30.95,36.54,33.41,10110,10089,1356.309291195323,1302.0402702583372,18.3,18.0,3.4
2024-06-07 15:00:00,18.91,20.09,33.41,10065,10077,1418.0607775286087,1341.826031006202,18.5,19.5,3.8
2024-06-07 16:00:00,18.83,16.46,33.41,10049,10023,1402.1823528361815,1347.101019548956,19.3,18.2,4.2
2024-06-07 17:00:00,28.73,28.73,33.4,10021,10017,1336.2895880457263,1322.245783283876,19.0,17.7,4.3
2024-06-07 18:00:00,28.26,18.05,33.36,9916,9854,1180.2769257847965,1323.423307674047,18.0,18.5,4.5
2024-06-07 19:00:00,34.11,29.41,33.29,9841,9829,795.9884668012129,1346.0015128915177,17.6,16.4,5.0
2024-06-07 20:00:00,49.85,34.1,33.21,9755,9719,261.14157087216773,1319.7979887104862,15.4,16.4,4.7
2024-06-07 21:00:00,164.97,64.21,33.34,9620,9654,8.057999873409669,1242.4379742989938,14.1,12.1,4.9
2024-06-07 22:00:00,83.76,44.28,33.36,9548,9568,0.9968889045384196,1183.7401956716883,12.1,8.8,4.8
2024-06-07 23:00:00,179.23,88.66,33.52,9330,9401,1.6419999312029945,927.6775610422344,13.1,5.3,4.6
2024-06-08 00:00:00,205.73,247.7,33.76,9012,9105,0.5562222302622265,718.5595294552917,12.2,7.3,4.4
2024-06-08 01:00:00,442.79,513.78,34.32,8807,8885,0.5609444422523181,574.3040224019935,11.4,7.0,4.3
2024-06-08 02:00:00,90.23,62.99,34.4,8703,8713,0.0,475.25432573692666,10.7,6.8,4.3
2024-06-08 03:00:00,60.65,90.17,34.45,8734,8684,0.0,573.9520963214089,10.7,6.4,4.3
2024-06-08 04:00:00,87.15,55.99,34.53,8805,8751,0.0,449.8686730705284,10.0,4.7,4.3
2024-06-08 05:00:00,235.99,120.83,34.82,8715,8746,2.788166647073295,305.0756525408104,11.2,3.7,4.4
2024-06-08 06:00:00,138.05,289.81,34.97,8742,8731,88.37910949567953,384.5120773233722,12.8,3.1,4.6
2024-06-08 07:00:00,29.7,29.31,34.97,9035,8941,314.4034383513199,446.8615767197476,13.7,3.3,4.8
2024-06-08 08:00:00,29.59,33.79,34.96,9291,9266,506.6700410376158,597.180075724452,12.8,4.2,4.7
2024-06-08 09:00:00,30.01,33.9,34.95,9509,9506,703.2818523945411,794.1035284949219,12.4,5.3,5.6
2024-06-08 10:00:00,27.73,28.58,34.95,9664,9641,813.754857508358,1034.4582904987244,12.1,6.2,6.2
2024-06-08 11:00:00,18.73,26.5,34.93,9702,9704,1083.7351524919934,1436.7773757052837,10.2,6.9,6.5
2024-06-08 12:00:00,15.09,17.18,34.91,9759,9736,1167.9147006769645,1429.5576668685178,9.5,8.2,7.2
2024-06-08 13:00:00,10.12,12.38,34.88,9655,9749,1099.4520712186893,1563.74701437066,8.8,9.0,7.7
2024-06-08 14:00:00,1.11,7.12,34.84,9661,9643,1115.0296722024182,1874.2771908011784,9.4,7.6,7.8
2024-06-08 15:00:00,0.01,0.02,34.79,9628,9636,1054.672640125288,1935.0338877907063,10.1,6.4,8.4
2024-06-08 16:00:00,9.38,5.56,34.76,9701,9719,927.0732906284264,1890.2318627432653,8.8,8.1,8.0
2024-06-08 17:00:00,22.18,19.17,34.76,9721,9679,746.9452185700669,1537.7569647764,8.7,8.9,8.0
2024-06-08 18:00:00,32.81,28.04,34.77,9621,9669,510.5226975460185,1231.1359537673493,7.6,6.6,8.2
2024-06-08 19:00:00,55.7,24.04,34.68,9492,9468,211.6614724171824,963.3274829767934,7.0,6.9,7.6
2024-06-08 20:00:00,150.52,35.29,34.54,9398,9415,41.57548430677917,664.5200704787507,6.5,7.2,7.4
2024-06-08 21:00:00,150.16,376.06,34.5,9351,9332,0.1371666640705532,505.2220276406945,5.9,6.8,7.2
2024-06-08 22:00:00,131.66,150.0,34.54,9293,9381,0.0,437.11673665512353,5.9,6.0,6.7
2024-06-08 23:00:00,124.4,40.43,34.6,9093,9110,0.0,233.2646191394246,6.0,6.0,6.7
2024-06-09 00:00:00,140.45,59.21,34.73,8922,8912,0.0,115.18854180388568,5.9,5.2,6.2
2024-06-09 01:00:00,208.88,201.99,34.97,8793,8795,1.600888855987125,54.93681024608512,6.2,5.4,6.0
2024-06-09 02:00:00,80.55,107.76,35.03,8671,8703,0.0613333320617675,47.44324935149815,6.1,5.1,5.8
2024-06-09 03:00:00,75.75,71.77,35.09,8681,8644,0.9939444658160208,29.2643271899927,6.0,4.5,5.7
2024-06-09 04:00:00,45.55,57.28,35.11,8706,8682,0.0586666679382324,48.06162141357859,5.4,4.3,5.6
2024-06-09 05:00:00,36.49,36.88,35.11,8663,8633,0.569333333091603,34.15229940275351,5.1,5.2,5.8
2024-06-09 06:00:00,33.04,37.44,35.08,8658,8648,62.429017748220105,36.27615089877198,5.8,6.2,6.4
2024-06-09 07:00:00,28.63,27.66,35.07,8807,8775,206.3327310305337,42.00596840307531,6.6,7.8,7.7
2024-06-09 08:00:00,28.85,36.83,35.06,9033,9017,550.7586889244451,104.83006788907366,7.7,9.2,9.5
2024-06-09 09:00:00,25.02,30.43,35.04,9219,9223,1110.8870895467203,216.49114121894456,9.0,9.5,9.8
2024-06-09 10:00:00,26.27,28.36,35.03,9373,9377,1241.8227789320051,344.68595097199494,11.8,9.9,10.4
2024-06-09 11:00:00,25.13,25.25,35.02,9460,9474,1300.0794289827843,418.9210452615842,12.0,11.6,10.6
2024-06-09 12:00:00,22.56,26.32,35.0,9474,9501,1361.9250021552375,575.6657072980412,14.0,11.9,11.4
2024-06-09 13:00:00,20.34,28.18,34.99,9440,9470,1376.0474894781244,630.6170465570771,15.5,12.4,13.6
2024-06-09 14:00:00,24.0,24.86,34.98,9438,9439,1365.8715589795677,681.4949975201156,17.0,12.5,12.8
2024-06-09 15:00:00,20.27,19.73,34.96,9459,9465,1339.3364092301829,718.5712660986765,17.3,13.4,13.4
2024-06-09 16:00:00,25.64,27.1,34.95,9501,9581,1273.7734522974326,711.9375183623532,17.8,14.0,13.6
2024-06-09 17:00:00,22.46,25.89,34.94,9603,9608,1208.519958578083,690.2576424221363,18.6,14.9,13.9
2024-06-09 18:00:00,20.13,18.74,34.91,9597,9540,1094.4730571134885,851.7920040664987,18.3,15.3,10.7
2024-06-09 19:00:00,26.96,25.93,34.86,9497,9570,718.7600545578367,986.031252776376,17.7,14.8,11.0
2024-06-09 20:00:00,36.7,27.78,34.86,9507,9452,238.75994152944943,1097.6943144923698,17.0,14.5,11.1
2024-06-09 21:00:00,85.24,132.71,34.94,9488,9471,11.602555341869593,1290.964189790057,16.1,13.2,10.4
2024-06-09 22:00:00,39.74,43.14,34.97,9415,9385,0.8172777854071723,1722.706880385884,15.3,11.7,9.4
2024-06-09 23:00:00,18.01,18.34,34.97,9139,9197,0.0,2051.062853165898,14.6,9.8,9.2
2024-06-10 00:00:00,16.61,8.96,34.98,8917,8914,0.0,2096.0087443395123,14.1,11.5,8.9
2024-06-10 01:00:00,11.55,15.95,34.99,8773,8802,0.0,2099.3620037560745,13.6,11.4,8.6
2024-06-10 02:00:00,17.17,14.94,35.01,8702,8729,0.0,1876.8085148127875,12.7,10.5,8.4
2024-06-10 03:00:00,21.41,17.21,35.04,8689,8674,0.0,1518.9843447036462,12.5,8.9,8.3
2024-06-10 04:00:00,25.81,24.96,35.08,8709,8713,0.0,1286.5866947476152,12.1,7.7,7.9
2024-06-10 05:00:00,28.0,27.71,35.12,8794,8727,0.0086111111276679,1061.108007537449,11.5,5.2,7.7
2024-06-10 06:00:00,48.74,57.47,35.19,9069,9054,26.5537930759622,739.0320340164544,11.6,8.4,8.0
2024-06-10 07:00:00,40.1,85.58,35.24,9474,9452,157.6294667043123,898.0884483149689,13.7,8.8,8.4
2024-06-10 08:00:00,30.06,30.32,35.27,9696,9678,358.7066372741759,975.7636857321032,15.9,11.8,9.0
2024-06-10 09:00:00,22.67,28.51,35.27,9832,9840,802.0584518835279,979.136996448367,14.5,13.4,10.0
2024-06-10 10:00:00,20.09,25.43,35.28,9934,9955,1117.6333844305907,1009.5703522654292,18.0,15.3,10.9
2024-06-10 11:00:00,18.73,25.94,35.27,10013,9986,1223.994139116042,1297.8245345140538,19.1,17.9,12.9
2024-06-10 12:00:00,16.87,16.79,35.27,10089,10090,1171.9447346658508,1618.3356189748397,19.5,19.3,13.5
2024-06-10 13:00:00,14.14,16.79,35.25,10115,10108,1036.2325390837757,1884.516952682336,20.7,20.2,12.4
2024-06-10 14:00:00,18.73,26.81,35.25,10121,10127,1008.399813257075,1735.1914698927933,20.7,19.9,12.3
2024-06-10 15:00:00,18.16,24.99,35.25,10095,10122,1032.8575965644418,1774.3080081125595,19.9,20.0,12.0
2024-06-10 16:00:00,17.31,17.02,35.25,10177,10145,1020.0926790252164,1891.733737382127,21.7,20.8,13.3
2024-06-10 17:00:00,18.99,16.64,35.24,10164,10152,918.797837486118,1901.0883709481689,22.0,18.6,13.2
2024-06-10 18:00:00,19.23,25.35,35.22,10035,10026,745.0159988821216,2051.421439075147,20.5,17.6,13.8
2024-06-10 19:00:00,14.69,16.93,35.19,9937,9910,444.7608195498089,2086.2496316392308,22.3,17.2,13.9
